record_id,split,country,conference_date,target,label,text,detected_language
seg_00554,train,DE,2021-03-12,citizens,implicit blame avoidance,"die aller aller allermeisten Kolleginnen und Kollegen haben schlicht und ergreifend das getan, was viele andere Bürger, Landräte, Abgeordnete aus anderen Parlamenten auch gemacht haben Hinweise, die sie erreicht haben, was helfen könnte, in der Not weiterzuleiten,",de
seg_00555,train,DE,2021-03-12,experts,explicit blame shifting,wie Herr Professor Wieler gesagt hat,de
seg_00556,train,DE,2021-03-12,subnational level,implicit blame avoidance,"das ist in vielen Ländern schon passiert, ob in Vorpommern, ob in Hamburg, ob im Saarland oder eben hier in Berlin.",de
seg_00557,train,DE,2021-03-12,subnational level,explicit blame shifting,"Wir haben ausdrücklich gesagt, die Länder sollen jetzt in einem ersten Schritt, Arztpraxen mit einbinden, etwa um zum Beispiel onkologische Praxen und Krebspatienten auch von dem eigenen behandelnden Arzt impfen lassen zu können, der weiß am besten Bescheid.",de
seg_00558,train,DE,2021-03-12,subnational level,explicit blame shifting,"Und wenn die Länder gleichzeitig sagen, und das war die Diskussion am Mittwoch, die Grundlast in den Impfzentren im April soll 2,25 Millionen Impfungen pro Woche sein. Wir haben einen niedrigeren Wert vorgeschlagen, aber die Einigung war am Ende 2,25 Millionen in den Impfzentren pro Woche",de
seg_00559,test,DE,2021-03-12,experts,explicit blame shifting,"wenn der Arzt in seiner Praxis impft, dann ist die Frage, wie er dokumentiert, für mögliche Haftungsfragen die Aufklärung, seine Verantwortung. Wenn der Arzt für sich entscheidet, das geht ohne schriftliche Bestätigung, dann ist das ja OK, seine Verantwortung.",de
seg_00560,train,DE,2021-03-12,subnational level,explicit blame shifting,"In den Impfzentren haben das eben die Kommunen, zumal das ja auch andere Situationen sind.",de
seg_00561,train,DE,2021-04-29,,credit claiming,"aber insgesamt ja in den letzten Tagen gesehen eine deutliche Steigerung bei den Impfungen. Vor 4 Monaten, am 27. Dezember, wurde zum ersten Mal jemand in Deutschland geimpft. Mittlerweile sind es über 20 Millionen Menschen, die eine erste Impfung haben in Deutschland erhalten können, gegen COVID-19, und die Zahl steigt weiter ständig und seitdem wir die Arztpraxen einbezogen haben und die Voraussetzungen mehr Impfstoff zur Verfügung haben, sehen wir jetzt auch, und ich gehe davon aus, auch in dieser Woche immer mal wieder auch neue Tagesrekorde. Das sind gute Nachrichten auch bei aller Kritik an dem erwarteten langsamen Start im ersten Quartal. Wir schaffen nämlich mit diesen Impfungen die Voraussetzungen dafür, dass wir mehr Alltag wieder möglich machen können, Schritt für Schritt.",de
seg_00562,train,DE,2021-04-29,citizens,explicit blame shifting,"Das reicht aber leider noch nicht, denn die Zahlen insgesamt sind noch zu hoch, das zeigt auch der Blick auf die Intensivstation, die sind weiterhin in zu vielen Städten, in zu vielen Regionen zu voll. COVID-19 Patienten müssen teilweise verlegt werden, Ärzte und Pflegekräfte arbeiten seit Monaten, spätestens seit Beginn der zweiten Welle am Anschlag in vielen Intensivstationen.",de
seg_00563,train,DE,2021-04-29,,credit claiming,". Ich will aber noch mal ausdrücklich sagen, sie hat sehr viel Sinn gemacht und macht es bis heute, wir haben Menschenleben geschützt, das ist keine Bürokratie, das ist Schutz von Menschenleben.",de
seg_00564,train,DE,2021-04-29,,credit claiming,"Und ich finde es weiterhin jeden Tag beeindruckend zu sehen, auch bei den Infektionen, bei den über 80 jährigen, wie sehr das Impfen dort einen positiven Unterschied macht",de
seg_00565,train,DE,2021-04-29,experts,implicit blame avoidance,"Schon nach Ostern haben wir auch auf Basis von einer Einschätzung des Robert Koch Instituts gesagt, das Getestete und Geimpfte, Geimpfte und aktuell Getestete gleichgestellt werden können bei vielen Bereichen",de
seg_00566,train,DE,2021-04-29,subnational level,implicit blame avoidance,"viele Länder haben das richtigerweise schon in ihren Landesverordnungen umgesetzt,",de
seg_00567,train,DE,2021-04-29,experts,implicit blame avoidance,Das Robert Koch Institut hat im Übrigen auch schon vor 2 Wochen etwa die Regelungen und Empfehlungen zu Kontaktpersonen angepasst.,de
seg_00568,train,DE,2021-04-29,subnational level,implicit blame avoidance,"Einschränken von Freiheitsrechten, wie es durch Landesregelung, aber jetzt eben auch durch die Bundesnotbremse erfolgt ist, kann, soll, muss man dort einen Unterschied machen zwischen vollständig Geimpften und noch nicht vollständig Geimpften.",de
seg_00569,train,DE,2021-04-29,,credit claiming,"Und ja, wir haben ein anderes Gesundheitssystem und ja, wir haben auch ne Chance auf bessere Grundgesundheit bei uns hier in Deutschland",de
seg_00570,train,DE,2021-04-29,,credit claiming,"Und deswegen haben wir Schlüsse daraus gezogen, um uns selbst zu schützen,",de
seg_00571,train,DE,2021-04-29,,credit claiming,"wir gleichzeitig aber auch helfen und helfen wollen als Bundesregierung zum Hilfspaket der Bundesregierung trägt das Bundesministerium für Gesundheit waren im Wert von etwa 50 Millionen € bei, das sind 120 Beatmungsgeräte, das sind Medikamente, Remdisivier insbesondere und Schutzmasken, die wir auf Vorrat haben und die helfen sollen, die Not in Indien zu lindern",de
seg_00572,train,DE,2021-04-29,experts,implicit blame avoidance,"Also eine bessere Einschätzung als diejenigen, die da jeden Tag dran forschen und entwickeln, kann ich tatsächlich nicht geben",de
seg_00573,train,DE,2021-04-29,experts,implicit blame avoidance,"Aber ne bessere Zeitschiene vorher zu sagen als die Forscher selbst, traue ich mir nicht zu.",de
seg_00574,test,DE,2021-04-29,subnational level,implicit blame avoidance,"Aber das ist n Thema, dass wir natürlich auch mit den Ländern besprechen, wie auch das Impfen etwa Stadtteilbezogen die Diskussion der letzten Tage ist ja am Ende ne Organisation vor Ort, ich hab gestern auch ne Schalte gehabt mit dem Städtetag, dem Städte und Gemeindebund und dem Landkreistag, wo wir auch über diese Fragen gesprochen haben. Am Ende können die das am besten pragmatisch vor Ort entscheiden",de
seg_00575,train,DE,2021-04-29,,credit claiming,"Aber wir haben inklusive der Kinder und Jugendlichen ausreichend Mengen gesichert,",de
seg_00576,train,DE,2021-04-29,,credit claiming,"Ganz wichtig ist, was wir gerade sehr aktiv auch unterstützend begleiten.",de
seg_00577,train,DE,2021-04-29,subnational level,implicit blame avoidance,"darüber hab ich wie gesagt gestern noch mit den kommunalen Spitzenverbänden gesprochen, werde ich heute, heute ist es noch mal ne schalte mit den Landeskollegen, auch mit den Landeskollegen sprechen, das können wir nicht vom Bund",de
seg_00578,train,DE,2021-04-29,subnational level,explicit blame shifting,"das können wir nicht vom Bund. Also ich kann nicht aus dem Bund die richtige Impfkampagne für Essen, Leipzig oder Offenbach planen.",de
seg_00579,train,DE,2021-04-29,,credit claiming,"Es ist schon eigentlich alles ziemlich flexibel. Auch das zu machen und eben die Informationskampagnen, die machen wir schon seit Beginn der ziemlich seit Beginn der Pandemie mehrsprachig, mittlerweile in über 20 Sprachen. Die Telefonhotlines sind zum Teil auch mittlerweile mehrsprachig. Wir machen bei Social Media mehr, als wir hier alle im Raum wahrnehmen, weil es natürlich zielgruppenspezifische Ansprache auch dort dann gibt.",de
seg_00580,train,DE,2021-04-29,citizens,implicit blame avoidance,"Gesundheitsbewusstes Verhalten muss man auch lernen, ist ne Frage, tatsächlich ja auch von Bildung und Erziehung.",de
seg_00581,test,DE,2021-04-29,experts,explicit blame shifting,"Im Moment ist sie ja noch zurückhaltend bei der entsprechenden Empfehlung, weil sie eben sagt, dafür ist die Datenlage noch nicht da,",de
seg_00582,train,DE,2021-04-29,,credit claiming,"Was gelungen ist,",de
seg_00583,train,DE,2021-04-29,,credit claiming,"Wir haben es aber bisher jedenfalls geschafft, die anderen Varianten eben nicht, sich hier in Deutschland ausbreiten zu lassen",de
seg_00584,train,DE,2021-04-29,,credit claiming,"wir engagieren uns übrigens auch sehr, sehr stark, indem wir die Hersteller in Deutschland unterstützen, ihre Produktionskapazität aufzubauen.",de
seg_00585,train,DE,2021-04-29,subnational level,implicit blame avoidance,"das sind Landesverordnungen, es sind zum Teil kommunale Verordnungen, meinetwegen Click and Meet mit Testerfordernis, das gleichzustellen geht schnell",de
seg_00586,train,DE,2021-04-29,,credit claiming,"Einreiseverordnung gleichzustellen geht auch vergleichsweise schnell, sind wir gerade in der Erarbeitung, gehe ich davon aus, dass nächste Woche der Entwurf da ist.",de
seg_00587,test,DE,2021-04-29,subnational level,implicit blame avoidance,"Die Empfehlung zum Quarantäne des Robert Koch Instituts anzupassen, ging auch vergleichsweise schnell, ist seit 2 Wochen in Kraft, wird von den Gesundheitsämtern vor Ort umgesetzt.",de
seg_00588,train,DE,2021-04-29,experts,implicit blame avoidance,"Die Empfehlung zum Quarantäne des Robert Koch Instituts anzupassen, ging auch vergleichsweise schnell",de
seg_00589,train,DE,2021-04-29,citizens,implicit blame avoidance,die wir natürlich in unserer freiheitlichen Grundordnung zuerst auch immer vom Freiheitsaspekt her denken müssen.,de
seg_00590,test,DE,2021-04-29,subnational level,implicit blame avoidance,Dort haben wir ja seitens der Gesundheitsminister von Bund und Ländern Empfehlungen schon gemacht.,de
seg_00591,train,DE,2021-04-29,subnational level,implicit blame avoidance,viele Länder haben es übrigens auch schon umgesetzt,de
seg_00592,train,DE,2021-04-29,experts,implicit blame avoidance,Und das Robert Koch Institut untersucht ja auch jeden Fall eines Impfdurchbruches in einer Pflegeeinrichtung auch gleichzeitig sehr intensiv.,de
seg_00593,train,DE,2021-04-29,experts,explicit blame shifting,auf Empfehlung der Ständigen Impfkommission,de
seg_00594,train,DE,2021-04-29,subnational level,implicit blame avoidance,"dann finde ich, macht es Sinn, jetzt im Mai vor allem eben diese Priorisierung auch noch umzusetzen sowie die Länder es ja auch tun",de
seg_00595,train,DE,2021-04-29,,credit claiming,"aber jedenfalls über 25% werden wir erreicht haben, jedem vierten ein Angebot gemacht haben können, es werden jeden Tag mehr",de
seg_00596,test,DE,2021-04-29,,credit claiming,"die Ausgrenzung der Pflegekosten aus den Budgets, aus den Fallpauschalen, die größte Veränderung seit über 20 Jahren, haben wir vor dieser Pandemie bereits gemacht um das klare Signal an die Krankenpflege in den Krankenhäusern zu senden. Es kann nicht mehr zu Lasten der Pflege gespart werden, haben wir geregelt. Alles, was für Pflege ausgegeben wird, wird 1 zu 1 refinanziert, Tariferhöhungen werden 1 zu 1 refinanziert für die Pflege in den Krankenhäusern, Personalbemessung, Personaluntergrenzen auf Intensivstationen, aber auch in anderen Stationen habe ich eingeführt durch Ministerverordnung, weil die Selbstverwaltung zwischen Krankenkassen und Krankenhäusern nicht in der Lage war, sie zu verhandeln.",de
seg_00597,train,DE,2021-04-29,,credit claiming,"Das Zusammenführen der Ausbildung in den Pflegeberufen, des Abschaffung der Schulgelder, das Einführen einer Ausbildungsvergütung haben wir alles vor der Pandemie bereits begonnen, die Stärkung der unterschiedlichen Fachrichtungen vor der Pandemie begonnen",de
seg_00598,train,DE,2021-04-29,,credit claiming,"Aber ich lege auch da großen Wert darauf, dass in der Pflege in den letzten 3 Jahren in den Krankenhäusern mehr verändert worden ist als in vielen vielen Jahren zuvor, um den Beruf insgesamt attraktiver zu machen,",de
seg_00599,train,DE,2021-04-29,citizens,implicit blame avoidance,"Deswegen bin ich übrigens den islamischen Glaubensgemeinschaften sehr dankbar, dass sie beim Thema jetzt Fastenbrechen sehr darum gebeten und dafür geworben haben, so schwer das fällt, dass eben weitestgehend in Kleinstgruppen, wenn überhaupt oder wenn es geht, digital zu machen.",de
seg_00600,train,DE,2021-04-29,,credit claiming,"Deswegen muss man natürlich darüber reden, man kann Probleme nur adressieren, wenn man sie bespricht, da war ich schon immer von überzeugt,",de
seg_00601,test,DE,2021-04-29,subnational level,implicit blame avoidance,"Ich meine das Land, das im Supermarkt impfen will, kann im Supermarkt impfen, da muss man da Ärzte hinstellen, muss man ne Station aufbauen, kann man im Supermarkt impfen, kann jedes Bundesland morgen machen, muss man nicht fordern, kann man machen, das gleiche gilt für Impfen in Stadtteilen. Kann man machen, ist alles möglich. Einige machen es auch schon, Köln soweit ich weiß.",de
seg_00602,test,DE,2021-04-29,subnational level,implicit blame avoidance,"Einige machen es auch schon, Köln soweit ich weiß.",de
seg_00603,train,DE,2021-04-29,subnational level,implicit blame avoidance,"also wir schicken doch jede Woche Kontingente in die Länder, 2,25 Millionen Dosen gehen jede Woche in die Länder zu den Impfzentren",de
seg_00604,train,DE,2021-04-29,subnational level,implicit blame avoidance,"Ich habe gerade gesagt, ich werde noch auch mal Gespräche suchen mit einigen gesellschaftlichen Gruppen, aber im Städte- und Gemeindetag und an den Verbänden, kommunalen Spitzenverbänden darüber gesprochen, wo wir Rahmenbedingungen des Bundes verändern können und die Dinge leichter zu machen oder zu informieren, machen wir das auch. Aber die konkrete Entscheidung in einer Stadt, in einem Landkreis in einen Stadtteil zu gehen, die kann tatsächlich, und das finde ich übrigens auch vernünftig, in der föderalen Ordnung nicht aus Berlin heraus getroffen werden, sondern vor Ort.",de
seg_00605,train,DE,2021-04-29,,credit claiming,"Ich habe gerade gesagt, ich werde noch auch mal Gespräche suchen mit einigen gesellschaftlichen Gruppen, aber im Städte- und Gemeindetag und an den Verbänden, kommunalen Spitzenverbänden darüber gesprochen, wo wir Rahmenbedingungen des Bundes verändern können und die Dinge leichter zu machen oder zu informieren, machen wir das auch.",de
seg_00606,train,DE,2021-04-29,subnational level,implicit blame avoidance,"Und so wie ich das wahrnehme, wird diese Entscheidung jeden Tag getroffen. Wir sollten jetzt echt nicht so tun, als wird das alles nicht stattfinden.",de
seg_00607,train,DE,2021-04-29,,credit claiming,"wir werben übrigens international sehr stark dafür, auch das Papier, den Impfausweis aus Papier weiterhin zu akzeptieren, weil es einfach auch Länder geben wird, die gar keine Chance haben, digitale Impfausweise gleich schon auszustellen.",de
seg_00608,train,DE,2021-04-29,,credit claiming,"Wir haben gestern zum ersten Mal mehr als ein Prozent der Bevölkerung an einem Tag geimpft und zweiter Rekord zum ersten Mal über 1 Million Impfungen. Wir hatten gestern 1,1 Millionen Impfungen knapp. Damit sind 25,9% der Deutschen mindestens einmal geimpft und 7,5% haben eine Zweitimpfung. Die Ärzte haben gestern 730‘000 Impfungen durchgeführt, die Impfzentren 360‘000 aber zum ersten Mal über ein Prozent der Bevölkerung, und zwar deutlich über ein Prozent, ein Prozent wären 830‘000 Impfungen, knapp 1,1 Millionen Impfungen zeigt, wie stark wir an Geschwindigkeit gewonnen haben",de
seg_00609,train,DE,2021-04-29,citizens,explicit blame shifting,Aber jede Impfung ist Schutz für jemanden,de
seg_00610,train,DE,2021-04-29,experts,explicit blame shifting,"wir können ja mal schauen, ob wir mal einen Long COVID Forscher oder Versorger mitbringen hier.",de
seg_00611,test,DE,2021-05-12,citizens,explicit blame shifting,Eigentlich haben wir genau eine Wahl entweder man wird geimpft oder man wird infiziert im Laufe seines Lebens jeder wird dieses Virus sozusagen erleben im wahrsten Sinne des Wortes und ich würde im Zweifel immer empfehlen die Immunität durch Impfung erreichen zu wollen und nicht durch das Durchmachen der Infektionen möglicherweise der Erkrankung.,de
seg_00612,test,DE,2021-05-12,citizens,explicit blame shifting,Das Impfen nimmt der Pandemie und der Infektion den Schrecken,de
seg_00613,train,DE,2021-05-12,,credit claiming,mit dem vierten Bevölkerungsschutzgesetz hat die Bundesregierung erstmals die Möglichkeit auch einheitlich für Deutschland Quarantänevorgaben bei der Einreise zu machen und nicht 16 verschiedene.,de
seg_00614,train,DE,2021-05-12,citizens,explicit blame shifting,"Aber wir müssen jetzt sehr aufpassen, dass die Zuversicht nicht zu Übermut wird und dass wir nicht ein zu viel dann jetzt haben an Kontakten und an Lockerungen, weil die Frage wie Juli und August werden die entscheidet sich nicht heute, die inzidenzzahlen von letzter Woche sind nicht entscheidend für die Frage wie der Sommer wird sondern das entscheidet sich in den nächsten 4-5-6 Wochen ob wir im Sommer tatsächlich insgesamt eine bessere Lage haben werden können.",de
seg_00615,train,DE,2021-05-12,,credit claiming,"Die Infektionszahlen sinken, die Intensivstationen sehen im Moment eine Entlastung. Die Positivrate bei den Testungen geht zurück. Also alles geht in die richtige Richtung",de
seg_00616,test,DE,2021-05-12,citizens,explicit blame shifting,"Und dann eben auch möglicherweise, wenn es um auch Sport oder anderes geht, vor allem die Dinge auf draußen zu konzentrieren, weil drinnen noch zurückhaltender zu sein und es vor allem auch zu verknüpfen mit Testerfordernissen.",de
seg_00617,test,DE,2021-05-12,citizens,explicit blame shifting,und da kann jeder einzelne weiteren Beitrag zu leisten,de
seg_00618,train,DE,2021-05-12,citizens,implicit blame avoidance,"Wir haben die Zahlen runtergebracht, weil so viele bereit sind und waren im Alltag für sich einmal mehr auch in dieser dritten Welle einen Unterschied zu machen, Kontakte zu reduzieren, sich impfen zu lassen, auch das macht eben einen entscheidenden Unterschied, wie wir sehen oder sich testen zu lassen",de
seg_00619,train,DE,2021-05-12,subnational level,implicit blame avoidance,"zu dieser Balance von Zuversicht und Vorsicht gehört übrigens auch, das ist ne Bereitschaft, braucht auf allen politischen Ebenen vor Ort, in den Ländern und im Bund dann, wenn die Inzidenzen wieder steigen sollten in einem bestimmten Bereich, in einem Landkreis, in einer Stadt, in einer Region, dann auch sehr schnell wieder ne Beschränkung einzuführen und nicht zu warten, bis es dann wieder richtig hochgestiegen ist.",de
seg_00620,train,DE,2021-05-12,,credit claiming,"Ziel war es immer, in dieser Pandemie das Gesundheitswesen vor Überlastung zu schützen, das ist uns auch gelungen,",de
seg_00621,train,DE,2021-05-12,citizens,explicit blame shifting,"wichtig, sich zu erinnern, aufeinander aufzupassen, das machen wir für uns, das machen wir für unsere Leben, das machen wir aber auch, um gerade die Pflegenden zu entlasten und weitere Belastungen zu vermeiden",de
seg_00622,train,DE,2021-05-12,,credit claiming,"Und nach der Äusserung der letzten Tage auch der Kolleginnen und Kollegen aus dem Kabinett bin ich sehr zuversichtlich, dass wir etwa für die Frage der besseren Bezahlung von Altenpflegekräften auch noch vor dem Sommer in den parlamentarischen Wochen, die uns noch verbleiben, ein Kompromiss finden der sicherstellt, dass es regelhaft eine Tarifbezahlung oder tarifähnliche Bezahlung zumindest auch in allen Bereichen der Altenpflege gibt sowie das in der Krankenpflege auch der Fall ist, so dass aus dem Tag der Pflegenden tatsächlich nicht nur Worte, sondern auch Taten folgen.",de
seg_00623,train,DE,2021-05-12,,credit claiming,"dann würden wir damit im Zweifel ein Weltmaßstab setzen, weil wir die erste Region auf der Welt sind, der das überhaupt gelingt. Nicht nur eine nationale Lösung zu haben, sondern eine, die international anschlussfähig ist.",de
seg_00624,train,DE,2021-05-12,,credit claiming,"Die Corona warn App, ja, die hat auch 2-3 Wochen länger gedauert als in anderen Ländern. Sie hat bis heute nicht ein Datenschutz und nicht ein Datensicherheitsthema von wirklicher Relevanz gehabt.",de
seg_00625,test,DE,2021-05-12,citizens,explicit blame shifting,"die gesellschaftliche Debatte jedenfalls noch nicht so weit war, dass schon alle einen Regelungsbedarf gesehen haben. Aus diesem Grund haben wir es ja dann damals wieder rausgenommen.",de
seg_00626,train,DE,2021-05-12,experts,implicit blame avoidance,"Die Frage, ob auch andere nicht in der EU zugelassene Impfstoffe gleich qualifiziert sind oder nicht, muss aus meiner Sicht geprüft werden idealerweise, das müssen wir europäisch tatsächlich noch vereinbaren, ansonsten wäre das für uns Paul Ehrlich Institut und Robert Koch Institut.",de
seg_00627,test,DE,2021-05-12,,credit claiming,Weil er drittens auch den Standort Deutschland stärkt.,de
seg_00628,train,DE,2021-05-12,citizens,explicit blame shifting,"Am Ende ist es ja eine freiwillige Entscheidung. Eine freiwillige Entscheidung der Eltern oder ab einem bestimmten Alter auch der Jugendlichen selbst, ob sie sich impfen lassen wollen oder nicht.",de
seg_00629,train,DE,2021-05-12,experts,implicit blame avoidance,"Und dann auch eine Entscheidung, die man ja gemeinsam mit dem impfenden Arzt trifft. Das gilt aber für jede Impfung, egal ob ich 60 bin oder 16. Ist eine individuelle Entscheidung ob und ist ne Entscheidung mit dem Arzt wann und wie. Hinzu kann kommen eine Empfehlung der Ständigen Impfkommission zum Beispiel.",de
seg_00630,train,DE,2021-05-12,citizens,explicit blame shifting,"Es geht übrigens hier nicht um Urlaub, wie ich heute Morgen gelesen habe, es geht darum, dass wir in einer Pandemie sind.",de
seg_00631,train,DE,2021-05-12,citizens,explicit blame shifting,"Und in einer Pandemie ist um die Frage geht ja, wie ist der individuelle Schutz, aber natürlich auch wie ist der Gruppenschutz.",de
seg_00632,test,DE,2021-05-12,citizens,explicit blame shifting,"Es bleibt natürlich unbedingt bei einer freiwilligen Impfung seine Entscheidung der Eltern mit den Kindern und den Ärzten, wenn es eine entsprechende Zulassung gibt und entsprechende Empfehlungen zum Impfen fließen, dann damit ein. Aber die Entscheidung bleibt trotzdem bei den Eltern und den Kindern.",de
seg_00633,train,DE,2021-05-12,citizens,explicit blame shifting,"Also zuerst einmal ist es immer eine individuelle Entscheidung des zu Impfenden und bei jemand, der minderjährig oder nicht Entscheidungsfähig ist, dann eben in diesem Fall der Eltern auch ob geimpft wird oder nicht.",de
seg_00634,train,DE,2021-05-12,subnational level,implicit blame avoidance,"deswegen haben wir ja mit den Ländern bereits letzte Woche vereinbart, dass sich in den Ländern jetzt schon Gedanken gemacht werden soll für den Fall einer Zulassung wie man ein solches Impfangebot tatsächlich eben bis zum Ende der Sommerferien Ende August, in manche Bundesländer sind ein wenig früher.",de
seg_00635,train,DE,2021-05-12,subnational level,implicit blame avoidance,"das passiert in den Reha Einrichtungen mit der Wissenschaft und das tut es in Mecklenburg-Vorpommern,",de
seg_00636,train,DE,2021-05-12,,credit claiming,"ich möchte, dass wir Kapazitäten in Deutschland und Europa aufbauen aus dieser Pandemie heraus, die auch bei Viruserkrankungen, ganz anderen Teilen der Welt, die für diese Region ein Riesenproblem sind, einfach helfen kann, weil wir hier Kapazitäten haben zu helfen.",de
seg_00637,train,DE,2021-05-12,citizens,implicit blame avoidance,"Und wenn sie, wenn wir alle gemeinsam weiterhin diese beiden Parameter halten, Inzidenzen sinken, impfen steigt dann ist gut.",de
seg_00638,train,DE,2021-06-10,,credit claiming,"Der Trend, den wir in den letzten Wochen auch schon hier haben beschreiben können, den wir gesehen haben, der ist ein guter und er setzt sich fort, das mache ich an 3 I fest. Die Infektionszahlen gehen runter, deutlich runter, die Intensivstationen leeren sich von COVID-19 Patienten, die behandelt werden müssen und die Impfzahlen steigen weiter, auch mit guter Geschwindigkeit. Wir hatten gestern den zweithöchsten Wert bei den täglichen Impfungen seit Beginn der Impfkampagne, damit sind mehr Lockerungen möglich, wir können wieder mehr Freiheit, mehr Normalität wagen und wer hätte vor 3-4 Wochen gedacht, dass wir Inzidenz unter 20 so deutlich und umfassend in einigen Bundesländern schon einstellig sehen würden? Das ist eine sehr, sehr gute, eine sehr, sehr ermutigende Entwicklung",de
seg_00639,train,DE,2021-06-10,citizens,implicit blame avoidance,"Wir hatten gestern den zweithöchsten Wert bei den täglichen Impfungen seit Beginn der Impfkampagne,",de
seg_00640,test,DE,2021-06-10,,credit claiming,"in Deutschland haben wir inzwischen eine einzigartige Testinfrastruktur aufgebaut, in jeder Ecke, vom Münsterland bis in die Hauptstadt, vom Bodensee bis zur Ostsee, leicht zugänglich und kostenlos für jeden einen Bürgertest dieses Angebot wird jeden Tag hunderttausendfach millionenfach genutzt, um für sich selbst Sicherheit zu bekommen, aber auch um an Möglichkeiten des Alltages wieder teilnehmen zu können, ob es der Einzelhandel ist, die Gastronomie oder der Sport. Um diese Teststruktur schnell aufzubauen, haben wir wirtschaftliche Anreize gesetzt und die bürokratischen Hürden sehr niedrig gehalten.",de
seg_00641,train,DE,2021-06-10,subnational level,implicit blame avoidance,"das muss mit aller Härte des Gesetzes geahndet werden und deswegen finde ich es richtig und unterstütze ausdrücklich, dass die Länder, dass die Staatsanwaltschaften auch mit der entsprechenden Härte vorgehen, bis hin, dass es ja Haftbefehle gegeben hat. Das Signal muss sein: Betrug lohnt sich nicht. Wer betrügt, wird hart bestraft. Auch in diesem Bereich und wir haben auf die Betrugsfälle reagiert indem wir eine neue Testverordnung vorgelegt haben, gestern in die Abstimmung gegeben haben mit den Ländern und den Bundesressorts,",de
seg_00642,train,DE,2021-06-10,citizens,implicit blame avoidance,"Die Dynamik, die das gewonnen hat bei allen, die jetzt zum Teil auch noch warten auf einen Impftermin, aber doch eine gute Entwicklung, fast jeder Vierte ist vollständig geimpft, hat einen vollen Impfsschutz",de
seg_00643,train,DE,2021-06-10,citizens,explicit blame shifting,"mit Impfen schützt man sich und schützt man andere. Aber impfen erlaubt eben auch wieder mehr Freiheiten, gibt mehr Möglichkeiten.",de
seg_00644,train,DE,2021-06-10,subnational level,implicit blame avoidance,"viele Bundesländer werden in diesen Tagen beginnen, postalisch den QR Code zu versenden",de
seg_00645,train,DE,2021-06-10,,credit claiming,"Sie sehen, wir hatten angekündigt, dass es dieses Werkzeug bis zum Ende des zweiten Quartals geben können soll, wir halten hier Wort, vor den Sommerferien gibt es eine europäische Lösung Impfung digital nachzuweisen einfach auf dem Handy Europaweit gültig. Der CovPass wird dann in Rostock, Castrop-Rauxel und Tirschenreuth gleichermaßen verfügbar sein und akzeptiert werden",de
seg_00646,test,DE,2021-06-10,,credit claiming,"Ich kann nur sagen, bis jetzt ist es uns gelungen, die Dinge immer relativ zügig, die wir aufbauen wollten in der Pandemie, in der Notsituation dann auch aufzubauen, Intensivbetten sind schnell entstanden, es gab Beschlüsse der Länder, die Zahl verdoppeln zu wollen, der Intensivbetten und des Corona Kabinetts.",de
seg_00647,train,DE,2021-06-10,subnational level,implicit blame avoidance,"Es ist nicht nur Anlass, es wird ja natürlich in Diskussion mit den Ländern von uns schon seit Monaten adressiert.",de
seg_00648,train,DE,2021-06-10,subnational level,explicit blame shifting,Und die Länder müssen natürlich auch einen Nachweis erbringen über die geschaffenen Betten,de
seg_00649,train,DE,2021-06-10,subnational level,implicit blame avoidance,"Es gab den Beschluss von Bund und Ländern, die Intensivkapazitäten in Deutschland verdoppeln zu wollen",de
seg_00650,train,DE,2021-06-10,subnational level,explicit blame shifting,"Und dann haben wir ins Gesetz den Ländern den Auftrag gegeben, diese Mittel zu verwalten und zu zuweisen. Und ich müsste auch im föderalen Miteinander von Bund und Ländern davon ausgehen können und dürfen dass, wenn Länder Investitionszuschüsse ausreichen, die ja gebunden sind an bestimmte Bedingungen.",de
seg_00651,test,DE,2021-06-10,subnational level,implicit blame avoidance,"So ist das in der föderalen Struktur übrigens nicht nur in der Pandemie, sondern grundsätzlich, dass nicht wenige Förderprogramme dann eben auch über die Länder in der Verwaltung umgesetzt werden, und deswegen kann und soll das alles natürlich auch nachgehalten und mit Transparenz versehen werden.",de
seg_00652,train,DE,2021-06-10,,credit claiming,"Das ist jedenfalls sehe ich als Bundesminister für Gesundheit als oberste Aufgabe an, in einer solchen Situation zu helfen, dass Kliniken nicht ihren Betrieb einstellen",de
seg_00653,train,DE,2021-06-10,,credit claiming,"Hätte man manches anders gemacht? Das ist so, das kann ich konstatieren, das kann ich zugestehen, ohne Zweifel nur wenn die Ansage ist, vor Weihnachten sollen Schutzmasken ankommen, dann hab ich halt nicht 6 Wochen Zeit, sondern dann müssen wir sehen wie vor Weihnachten Schutzmasken ankommen.",de
seg_00654,test,DE,2021-06-10,,credit claiming,"kann ich jetzt nicht berücksichtigt, aber vor 10 Tagen war es so, dass eine von 5 Impfdosen, die über Covax weltweit finanziert werden, aus Deutschland finanziert werden, eine von 5. Wir sind der zweitgrößte Geldgeber. Und übernehmen damit wie wenige andere Länder eine Verantwortung für die Welt, aus humanitären Gründen, aber auch aus eigenem nationalem Interesse, weil wir n Interesse daran haben, dass die Welt schnell geimpft ist, etwa mit Blick auf Mutationen und anderes mehr.",de
seg_00655,train,DE,2021-06-10,,credit claiming,wir engagieren uns finanziell und wir engagieren uns und werden uns auch noch stärker engagieren in der Zahl der Dosen die wir direkt zur Verfügung stellen,de
