record_id,split,country,conference_date,target,label,text,detected_language
seg_00433,test,DE,2021-01-29,experts,explaining/sharing responsibility,"Wenn diese Entscheidung heute getroffen ist, wird die ständige Impfkommission anschließend eine Empfehlung aussprechen.",de
seg_00434,train,DE,2021-01-29,experts,explaining/sharing responsibility,"zeitnah, werden wir die Impfverordnung auf der Basis gegebenenfalls anpassen und dann eben möglicherweise was Beschränkungen angeht oder nicht daraus Schlussfolgerungen ziehen",de
seg_00435,train,DE,2021-01-29,experts,explaining/sharing responsibility,"Aber ich kann ja nicht die Impfverordnung anpassen, bevor die EMA überhaupt zugelassen hat. Also ich finde es schon sehr wichtig, dass wir einfach auch fachlich, sachlich und prozessual die Reihenfolge einhalten, weil alles andere eben auch",de
seg_00436,train,DE,2021-01-29,experts,shifting responsibility,"Ich will mal sagen, zu der fachlichen Frage sagt Herr Professor Wieler was, weil wir ja eine solche Verordnung in engster Abstimmung mit dem Robert Koch Institut erarbeiten, uns auf die fachliche Expertise dort verlassen. Das denke ich mir ja nicht in meinem Büro aus, sondern das wird ja nach der Stellungnahme aus der Wissenschaft und den Beteiligten erarbeitet und deswegen, Herr Professor Wieler, bitte.",de
seg_00437,train,DE,2021-01-29,experts,shifting responsibility,Am Ende ist es doch eine ärztliche Entscheidung.,de
seg_00438,train,DE,2021-01-29,experts,shifting responsibility,"Also ich frag mich halt nur den Vorwurf an wen? Das ist am Ende eine ärztliche Entscheidung im Einzelfall. Und sonst nichts. Das ist auch richtig so, wer soll es sonst entscheiden, wenn nicht die behandelnden Ärzte wie in einer Akutsituation die Behandlung erfolgen?",de
seg_00439,train,DE,2021-01-29,,credit claiming,"Ich kann nur sagen, dass wir ja die rechtliche und die finanzielle Grundlage schon vor Monaten geschaffen haben für deutlich mehr Tests in den Pflegeeinrichtungen, ambulant wie stationär.",de
seg_00440,train,DE,2021-01-29,,credit claiming,"Wir jedenfalls haben rechtlich und finanziell seit Oktober die Grundlage geschaffen und jetzt gibt es ja eben auch darüber hinaus noch zusätzlich das ausgebildete Personal im Angebot und ich kann nur alle Pflegeeinrichtungen dazu ermuntern, es auch zu nutzen.",de
seg_00441,test,DE,2021-02-19,,credit claiming,"Einerseits sehen wir zuletzt, wenn wir die letzten 2-3 Wochen nehmen, sinkende Fallzahlen und eine stetig steigende Zahl an Impfungen",de
seg_00442,train,DE,2021-02-19,subnational level,praising,"Umso mehr ist es richtig, dass Bund und Länder in einem besonders betroffenen Regionen Maßnahmen ergreifen und ergriffen haben",de
seg_00443,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Dazu gehört es, die Einreise zu reglementieren und Grenzkontrollen einzuführen",de
seg_00444,train,DE,2021-02-19,subnational level,praising,"Gerade die gute Zusammenarbeit von Kommunen und Landkreisen mit Bund und Ländern hat sich in dieser Pandemie bewährt und ich darf auch stellvertretend sagen, Klaus Holetschek ist gerade auch Vorsitzender der Gesundheitsministerinnen und Minister der Bundesländer. In diesem Jahr, ich darf stellvertretend eben auch danken für die gute Zusammenarbeit zwischen Bund und Ländern in dieser Pandemie, seit nunmehr auch über 12 Monaten. Ich hab öfter mal diesen Satz gebraucht: was wichtig ist in dieser Pandemie, und das tun wir alle in sehr herausfordernden Situationen in Bund und Ländern in den letzten Monaten, und das ist mit ein Anteil, auch wenn es manchmal was zu diskutieren gibt, aber wir führen ja auch die Diskussion stellvertretend sozusagen oder abbildend, die es in der Gesellschaft gibt, natürlich auch zwischen Bund und Ländern, dass wir am Ende dann, wenn wir gemeinsam agieren, auch stärker sind. Bund und Länder agieren gemeinsam auch beim Thema Impfungen, und deswegen gehören zu dieser komplexen Lage, in der wir sind, auch die guten Nachrichten.",de
seg_00445,test,DE,2021-02-19,subnational level,explaining/sharing responsibility,Bund und Länder agieren gemeinsam auch beim Thema Impfungen,de
seg_00446,train,DE,2021-02-19,,credit claiming,"und deswegen gehören zu dieser komplexen Lage, in der wir sind, auch die guten Nachrichten. Die Impfkampagne wird immer schneller, es gibt immer mehr Impfungen und auch mehr verfügbare Impfdosen",de
seg_00447,train,DE,2021-02-19,,credit claiming,"Und das gerade einmal ein Jahr nach Beginn der Pandemie. Inzwischen sind in Deutschland fast 5 Millionen Impfdosen verabreicht worden, davon über 3 Millionen Erstimpfungen und auch ein sehr hoher Anteil an Zweitimpfung. Und übrigens bei den internationalen Vergleichen ist zu sehen, dass mit über 2% Zweitimpfung, also 2% der Bevölkerung, die den vollen Schutz hat, mit der Zweitimpfung wir durchaus weit vorne liegen",de
seg_00448,test,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Auch die von der Europäischen Union über die Verträge bereitgestellten Impfdosen, die Zahl der Lieferungen steigt stetig, bis Ende nächster Woche werden 10 Millionen Dosen ausgeliefert sein, an Deutschland, an die Bundesländer.",de
seg_00449,train,DE,2021-02-19,,credit claiming,"Wenn wir jetzt knapp 5 Millionen verimpfte Dosen haben bis Ende nächster Woche insgesamt 10 Millionen gelieferte, zeigt sich, dass dort deutlich mehr Geschwindigkeit reinkommt",de
seg_00450,test,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Deswegen müssen wir auch klar vorbereitet sein darauf, dass der Impfstoff, wenn er da ist auch möglichst schnell verimpft wird, und daran arbeiten wir mit den Ländern intensiv",de
seg_00451,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Wir werden das in den nächsten wenigen Wochen verdoppeln müssen, mindestens im ersten Schritt in den Ländern",de
seg_00452,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Ich bitte, ich will das einfach mal ausdrücklich sagen, damit sich nicht wieder ein Datum festsetzt und anschließend fragen alle, warum ist das jetzt nicht passiert, wir haben gesagt, wir werden einen Zeitpunkt mit den Ländern und den Ärzten finden.",de
seg_00453,train,DE,2021-02-19,experts,explaining/sharing responsibility,"Ich bitte, ich will das einfach mal ausdrücklich sagen, damit sich nicht wieder ein Datum festsetzt und anschließend fragen alle, warum ist das jetzt nicht passiert, wir haben gesagt, wir werden einen Zeitpunkt mit den Ländern und den Ärzten finden.",de
seg_00454,train,DE,2021-02-19,,credit claiming,"Schnelltests sind jetzt ausreichend zur Verfügung, wir haben begonnen, mit den Pflegeeinrichtungen, mit dem Gesundheitswesen, Schule, Kitas, und jetzt ist eben aufgrund der höheren Verfügbarkeit der nächste Schritt möglich, deswegen eben unser Vorschlag, ab März kostenlos für die Bürgerinnen und Bürger einen Schnelltest möglich zu machen.",de
seg_00455,test,DE,2021-02-19,citizens,explaining/sharing responsibility,"Und ja, das will ich auch jetzt schon sagen, wie immer, wenn etwas als kostenloses Angebot für alle startet, wird es am Anfang wahrscheinlich auch Schlangen geben. Auch lokal mal Engpässe geben können.",de
seg_00456,train,DE,2021-02-19,citizens,praising,"Ich will uns alle gemeinsam schon darauf vorbereiten, das ist erstmal ein gutes Zeichen, denn es zeigt ja, dass das Angebot angenommen wird,",de
seg_00457,train,DE,2021-02-19,citizens,explaining/sharing responsibility,"aber immer dann, wenn wir etwas beginnen, ob es die Verteilung von Schutzmasken ist, ob es das Bereitstellen der Grippeschutzimpfung ist, ob es eben jetzt die Frage der Tests ist, ist es am Anfang, wenn die Nachfrage besonders hoch ist, an 1-2 Tagen zu Beginn, dann eben auch knapp",de
seg_00458,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Das eine ist, die Versorgung, sicherzustellen, dass, was wir gerade zwischen Bund und Ländern bei den Gesundheitsministern natürlich im Fokus haben, wie kriegen wir denn Impfstoff für Deutschland, für die Bürger und vor allem, wie wird er dann verimpft, das ist klassisch Aufgabe der Gesundheitspolitik und der Ministerien für Gesundheit",de
seg_00459,test,DE,2021-02-19,,credit claiming,"Das kostet dann Geld, reservierungsgebühren, solche Konzepte einfach zu erarbeiten mit der Industrie, das unter anderem soll dort geschehen und ich finde es gut, dass wir das jetzt eben miteinander bündeln.",de
seg_00460,train,DE,2021-02-19,,credit claiming,"wir haben zwischen Finanzminister, Wirtschaftsminister, Frau Bundeskanzlerin und ich verschiedentlich in den letzten(?), überhaupt Mitte Februar, 6 Wochen über diese Frage der Impfstoffproduktion geredet und ich habe immer wieder das Thema aufgebracht, andere auch, dass uns eben die Produzenten ansprechen und sagen, sie würden gerne in Deutschland investieren.",de
seg_00461,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Dann auch definiert werden und deswegen find ich es gut, dass es zwischen Bund und Ländern ja auch die Vereinbarung gibt in einer Arbeitsgruppe diesen Stufenplan, wie es genannt wird, oder diese Abstufung, dieser Abfolge zu diskutieren, die natürlich einfach auch abhängt von der Entwicklung.",de
seg_00462,test,DE,2021-02-19,experts,shifting responsibility,"Herr Professor Wieler hat es ja gerade gesagt, es ist im Moment schwierig, mit dem Anteil der Mutationen, der wächst und der Vermutung der evidenzbasierten Vermutung, dass diese Brite jetzt war ich schon selbst britische war die die Variante, die zuerst in Großbritannien entdeckt worden ist.",de
seg_00463,train,DE,2021-02-19,citizens,explaining/sharing responsibility,"Dass die tatsächlich ansteckungsfähiger ist, was das bedeutet fürs Infektionsgeschehen, und das ist ja im Moment für uns schwierig politisch, aber auch für uns als Gesellschaft und für jeden Einzelnen in dem Erwartungsmanagement.",de
seg_00464,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Das ist ja auch in der Diskussion anschließend deutlich geworden, auch auf regionaler Ebene, und das ist ja die Situation, die wir seit 12 Monaten auch in unserer Strategie sozusagen beschreiben.",de
seg_00465,test,DE,2021-02-19,citizens,explaining/sharing responsibility,Aber natürlich wird sich in der Debatte jetzt das auch immer weiter ausdifferenzieren und aus meiner Sicht für die Akzeptanz auch ausdifferenzieren müssen.,de
seg_00466,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Aber auch da muss man es dann regional klug machen, wenn der eine Landkreis im Lockdown ist und der andere bei einer geringen Inzidenz und alle fahren dann drüben einkaufen, das ist nicht Sinn der Sache und deswegen müssen wir eben miteinander auch dann regional die Dinge klug abgestimmt machen.",de
seg_00467,train,DE,2021-02-19,citizens,shifting responsibility,"Aber auch da muss man es dann regional klug machen, wenn der eine Landkreis im Lockdown ist und der andere bei einer geringen Inzidenz und alle fahren dann drüben einkaufen, das ist nicht Sinn der Sache und deswegen müssen wir eben miteinander auch dann regional die Dinge klug abgestimmt machen.",de
seg_00468,train,DE,2021-02-19,experts,explaining/sharing responsibility,"es gibt es ja auch Empfehlungen des Robert Koch Instituts und mittlerweile auch entwickelt, ja auch eine Leitlinie zur Frage, wie in Schulen das richtige Konzept ist, um wieder auch zu beginnen, was Wechselunterricht angeht, was Abstand, Räume, Fragen und anderes angeht, und das ist dann eben wichtig, dass das so in solchen Konzepten, die dann auch bis hin ergänzt um Testkonzepte, die auch alle Bundesländer entwickelt haben und weiterentwickeln",de
seg_00469,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"das ist dann eben wichtig, dass das so in solchen Konzepten, die dann auch bis hin ergänzt um Testkonzepte, die auch alle Bundesländer entwickelt haben und weiterentwickeln. Dass das dann geschieht und dass wir zeitnah… ich meine, Sie müssen sehen, dass der Beginn von Schule und Kita löst in jedem Bundesland Bewegung in, also in meinem Bundesland Nordrhein-Westfalen in Millionengröße aus. Kleineren Bundesländern relativ jedenfalls immer groß. Es sind viele, viele Millionen Kinder jeden Tag dann auf dem Weg zur Schule, zur Kita. Lehrer, Erzieher, Eltern, die sie bringen, abholen. Das löst Mobilität aus, Schule und Kita in sehr großem Umfang und deswegen ist es eben wichtig, dann auch miteinander zu schauen, wo stehen wir da nach einer Woche oder 10 Tagen? Was macht das mit dem Infektionsgeschehen?",de
seg_00470,train,DE,2021-02-19,subnational level,shifting responsibility,"Unter den richtigen Bedingungen ist das eine Entscheidung. Ich meine am Ende verantworten es die die es entscheiden. Ist das eine Entscheidung, die man dann treffen kann, wenn das Infektionsgeschehen entsprechend ist.",de
seg_00471,train,DE,2021-02-19,citizens,blaming,damals waren 50% der Infektionen aus dem Ausland reingetragen durch Reiserückkehrende,de
seg_00472,train,DE,2021-02-19,,credit claiming,"Wir haben dann Schnelltests, Antigen Schnelltests vor allem möglich gemacht in der Finanzierung, zugelassen waren übrigens viele schon vorher, brauchen ja eine europäische Zulassung, CE zertifiziert, aber wir haben sie in die Testverordnung übernommen, als wir auch sicher waren, dass sie gut genug sind, dass vor allem die, die gut genug sind, auch ausreichend verfügbar sind für das Gesundheitswesen, Pflegeeinrichtungen, Krankenhäuser. Nächster Schritt waren Schulen, Kitas, aber immer parallel zur Verfügbarkeit.",de
seg_00473,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Also ich weiß noch, wie im Dezember mich Ministerpräsidenten angerufen haben und gesagt haben, wir kriegen für unsere Pflegeeinrichtungen nicht genug Tests. Können Sie uns helfen? und wir haben zweimal helfen können am Ende, indem wir eben unterstützt haben bei der Beschaffung, aber es war im Dezember echt schwierig, ausreichend Tests überhaupt für die ersten Schritte zu haben.",de
seg_00474,train,DE,2021-02-19,,credit claiming,"Also ich weiß noch, wie im Dezember mich Ministerpräsidenten angerufen haben und gesagt haben, wir kriegen für unsere Pflegeeinrichtungen nicht genug Tests. Können Sie uns helfen? und wir haben zweimal helfen können am Ende, indem wir eben unterstützt haben bei der Beschaffung, aber es war im Dezember echt schwierig, ausreichend Tests überhaupt für die ersten Schritte zu haben. So die Situation hat sich jetzt bis Mitte Februar so verbessert, auch bei den Produktionskapazitäten und der Verfügbarkeit, dass mittlerweile deutlich mehr Tests angeboten werden als nachgefragt werden bei den Schnelltests, und das gibt uns eben die Möglichkeit, den nächsten Schritt zu gehen.",de
seg_00475,train,DE,2021-02-19,,credit claiming,Sind wir nicht schlecht durch diese schwierige Phase gekommen,de
seg_00476,train,DE,2021-02-19,subnational level,shifting responsibility,"Aber vielleicht kann Herr Holetschek einfach aus der bayerischen Erfahrung, was die Pflegeeinrichtungen, die Bewohnerinnen und Bewohner angeht.",de
seg_00477,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Die allermeisten Bundesländer berichten uns, dass sie zumindest bei der Angebot der Erstimpfung tatsächlich auch haben alle Pflegeeinrichtungen erreichen können.",de
seg_00478,train,DE,2021-02-19,citizens,shifting responsibility,"Sie müssen eines immer sehen, es nehmen ja nicht 100% sozusagen das Angebot aus unterschiedlichen Gründen, es mag medizinische Gründe geben, es mag andere Gründe geben, das Angebot an und wenn ich da die Zahl schaue, Zahl der Pflegeheimbewohner zur Zahl der Impfungen sind wir sehr gut an diesem Ziel dran.",de
seg_00479,train,DE,2021-02-19,,credit claiming,"wenn ich da die Zahl schaue, Zahl der Pflegeheimbewohner zur Zahl der Impfungen sind wir sehr gut an diesem Ziel dran.",de
seg_00480,train,DE,2021-02-19,experts,shifting responsibility,"Das Paul Ehrlich Institut hat ja auch noch mal gestern sehr klar gemacht in einer Stellungnahme, dass alle 3 Impfstoffe, auch der AstraZeneca Impfstoff eben auch, ja, das halten, was Sie halten sollen, nämlich dass sie wirksam schützen vor der Covid-19 Erkrankung und dass niemand, der in den Studien, der die erste und Zweitimpfung mit AstraZeneca hatte, anschließend behandlungsbedürftig in einem Krankenhaus in der Klinik aufgenommen werden musste, im Vergleich auch zu denen, die nicht geimpft worden sind",de
seg_00481,train,DE,2021-02-19,citizens,shifting responsibility,"Also es bietet Schutz, und deswegen ist es aus meiner Sicht sehr wichtig, dass, wenn eine Impfung angeboten wird, sie auch wahrgenommen wird, man schützt sich und man schützt andere.",de
seg_00482,test,DE,2021-02-19,citizens,explaining/sharing responsibility,"Ich meine bekommen jeden Tag viele Nachfrage, viele Briefe, viele Situationen, wo Menschen beschreiben, warum sie jetzt eigentlich auch gerne geimpft werden sollten. Und da müssten auch wegen Vorerkrankungen, wegen ihrer beruflichen Situation das Impfangebot zu bekommen ist ein Privileg.",de
seg_00483,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Der Impfstoff ist empfohlen. AstraZeneca für die 18 bis 64 jährigen, deswegen gehen alle Länder können jetzt übergehen in diesen Tagen denke ich wird das bei allen Ländern der Fall sein von prio Gruppe 1, 18 bis 64 jährige, auch in die Priorisierungsgruppe 2, das sind weiterhin Beschäftigte im Gesundheitswesen. E",de
seg_00484,train,DE,2021-02-19,citizens,praising,"Mein Eindruck ist, dass es hinreichend viele in Deutschland gibt, die dieses Angebot auch gerne sich zu schützen wahrnehmen werden",de
seg_00485,train,DE,2021-02-19,experts,explaining/sharing responsibility,"tzte Frage war ja die Frage, ob man wechseln soll zwischen erst und Zweitimpfung den Impfstoff. Das empfiehlt die Ständige Impfkommission ausdrücklich nicht, vor allem, weil es dazu keine Studiendaten bisher gibt. Deswegen werden wir erste und Zweitimpfung eben mit demselben Impfstoff mit dem gleichen Impfstoff auch weiterempfehlen und unbedingt vorsehen.",de
seg_00486,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"wissen Sie, es gibt jetzt so eine Zeitverzögerung am Anfang, weil die Länder natürlich erstmal die Infrastruktur aufbauen mussten, um jetzt auch AstraZeneca und anderes in die Verimpfung zu bringen",de
seg_00487,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Wenn ich nur hinzufügen darf, den ersten Teil der Frage, es wird ja regional gesteuert, natürlich, wenn in einer Region alle Ärztinnen und Ärzte geimpft sind oder alle Pflegekräfte, dann wird regional natürlich die nächste Priorisierungsgruppe angegangen, nämlich Polizistinnen, Polizisten oder andere Bereiche des Gesundheitswesens, das können wir ja nicht zentral bundeseinheitlich machen, weil dafür ist die Demografie, die Situation, die Lage zu unterschiedlich, sondern die Länder machen das auch so. Lage angepasst regional. Wenn man in einer Region allen der Priorisierungsgruppe 1 das Angebot gemacht hat, dann kommt natürlich sozusagen fließender Übergang, auch die nächste Gruppe dran. Da wartet man jetzt nicht bis in jeder Region in Deutschland sozusagen die Situation erreichen, das passiert ja faktisch auch jeden Tag.",de
seg_00488,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Also zu der Frage, dass es nicht auch vor allem in den ersten Tagen lokal und situationsbedingt auch zu Engpässen kommen kann, weil wenn alle gleichzeitig an einem bestimmten Ort möglicherweise das in Anspruch nehmen wollen, kann ich das nicht ausschließen. Das will ich gleich fürs Erwartungsmanagement vorneweg sagen.",de
seg_00489,test,DE,2021-02-19,citizens,explaining/sharing responsibility,"so zu der Frage, dass es nicht auch vor allem in den ersten Tagen lokal und situationsbedingt auch zu Engpässen kommen kann, weil wenn alle gleichzeitig an einem bestimmten Ort möglicherweise das in Anspruch nehmen wollen, kann ich das nicht ausschließen.",de
seg_00490,train,DE,2021-02-19,citizens,shifting responsibility,"ch weiß auch nicht, das ist ja eine Frage der Bereitschaft, ist ja keine Verpflichtung, sich testen zu lassen, es ist ein Angebot. Die Erfahrungen, die wir sehen in anderen Bereichen ist auch in anderen oder bei den Lehrerinnen und Lehrern haben die oder Bayern hat ja im Übrigen fällt mir gerade ein auch die Erfahrung durchaus mit einem Testangebot für alle ja schon in den letzten Wochen schon gemacht. Vielleicht doch 2 Sätze noch zu sagen, wie das angenommen wird, weil 100% nehmens Erfahrungsgemäß nicht an. Es nehmen eine große Zahl an. Es nehmen einige auch sehr regelmäßig an, aber Sie müssen ja sehen, die Testprozedur an sich ist ja keine Angenehme bei den Schnelltests, so dass das eben unterschiedliche Bereitschaft geben wird also, wenn jeder jeden Tag das Macht. Dann wird es ohne Zweifel Engpässe geben, das kann ich sicher sagen, aber das ist, denke ich, nicht das, was zu erwarten ist.",de
seg_00491,test,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Die Erfahrungen, die wir sehen in anderen Bereichen ist auch in anderen oder bei den Lehrerinnen und Lehrern haben die oder Bayern hat ja im Übrigen fällt mir gerade ein auch die Erfahrung durchaus mit einem Testangebot für alle ja schon in den letzten Wochen schon gemacht",de
seg_00492,train,DE,2021-02-19,subnational level,praising,"aber die Länder sie müssen sehen die Teststrategien für Kitas und Schulen werden ja von den Ländern gemacht und umgesetzt und dort sind ja viele Länder tatsächlich jetzt schon dabei, sofort nach Zulassung solche Selbsttests dann auch in ihre Kita und Schulteststrategien einzubauen.",de
seg_00493,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,"aber die Länder sie müssen sehen die Teststrategien für Kitas und Schulen werden ja von den Ländern gemacht und umgesetzt und dort sind ja viele Länder tatsächlich jetzt schon dabei, sofort nach Zulassung solche Selbsttests dann auch in ihre Kita und Schulteststrategien einzubauen.",de
seg_00494,test,DE,2021-02-19,subnational level,explaining/sharing responsibility,"Also wenn wir das jetzt mit den Kolleginnen und Kollegen in den Ländern besprechen, jetzt sehr zeitnah und dort, was sich ja abzeichnet, ein relativ großer Konsens ist, dann werden wir die Verordnung zügig ändern können, und dann müssen die Länder, da sind wir wieder bei der Frage von gerade, also der Abfolge.",de
seg_00495,train,DE,2021-02-19,subnational level,shifting responsibility,"dann müssen die Länder nach ihrem Impffortschritt im Land entscheiden wann sie eben in den nächsten Wochen jeweils damit beginnen und beginnen können, weil die vorherige prioritäre Gruppe schon geimpft ist oder ein Impfangebot bekommen hat.",de
seg_00496,train,DE,2021-02-19,citizens,shifting responsibility,"Also grundsätzlich ist vorgesehen, dass, wer sein Angebot nicht, also man kann ja entscheiden, ob man sich impfen lassen will oder nicht, aber wer jetzt zu diesem Zeitpunkt nicht will, mit dem angebotenen Impfstoff, der ist dann halt jetzt zu diesem Zeitpunkt auch kann nicht geimpft werden. Zu diesem Zeitpunkt, das heißt nicht zu einem späteren Zeitpunkt, wenn man natürlich in einer nach einer Woche sagt, man ist jetzt doch bereit, diesen Impfstoff zu nehmen, dann denke ich, wird das problemlos möglich sein, sich dann wieder auch anzumelden und einen Termin geben zu lassen",de
seg_00497,train,DE,2021-02-19,experts,explaining/sharing responsibility,"Und wir haben damals schon immer darauf hingewiesen, auch Herr Professor Wieler und ich, dass man immer den Gesamtkontext sehen muss und nicht nur eine Zahl.",de
seg_00498,train,DE,2021-02-19,,credit claiming,"Und wir haben damals schon immer darauf hingewiesen, auch Herr Professor Wieler und ich, dass man immer den Gesamtkontext sehen muss und nicht nur eine Zahl.",de
seg_00499,train,DE,2021-02-19,subnational level,explaining/sharing responsibility,Also wir haben ja in den ersten Bundesländern bereits seit dieser Woche beginnend Kita und Schule unter bestimmten Hygienebedingungen.,de
seg_00500,train,DE,2021-02-26,,credit claiming,2 Monate nach Beginn der Impfkampagne können wir erste Erfolge verzeichnen.,de
seg_00501,test,DE,2021-02-26,citizens,praising,"Fast alle Bewohnerinnen und Bewohner von Alten und Pflegeheimen haben inzwischen ein erstes Impfangebot bekommen, viele sind auch schon zweitgeimpft und die allermeisten, und das ist das besonders ermutigende, haben dieses Angebot auch angenommen. Mehr als 40% der eingesetzten Impfdosen bisher wurden über 80 jährigen verabreicht, in einigen Bundesländern sind schon die Mehrheit der über 80 jährigen geimpft. Das zeigt Wirkung. Das Risiko, an Corona zu erkranken, hat sich für unsere höchstbetagten Bürgerinnen und Bürger deutlich reduziert.",de
seg_00502,train,DE,2021-02-26,,credit claiming,"Auch sonst gewinnt die Impfkampagne Anfahrt. Wir haben stand heute, also bis gestern Abend, 5,7 Millionen Impfungen in Deutschland, 4.5 Prozent der Bevölkerung sind geimpft mit einer Erstimpfung. Über 2% mit einer Zweitimpfung bereits, 160‘000 Impfungen am Tag in den letzten 2 Tagen, das waren die 2 Höchststände die wir bisher hatten. Bis Ende kommender Woche werden wir voraussichtlich insgesamt bis an die und über 11‘000‘000 Impfdosen an die Länder ausgeliefert haben.",de
seg_00503,train,DE,2021-02-26,subnational level,explaining/sharing responsibility,"Wir sehen absehbar, dass einige der Länder auch an Kapazitätsgrenzen kommen, es ist auch jetzt auf notwendig ist, zusätzliche Kapazitäten aufzubauen. Noch liegt zu viel Impfstoff im Kühlschrank, auch das muss Anfahrt weiter gewinnen. Einige Länder haben uns, haben mich daher gebeten, dass wir in der Impfverordnung ausdrücklich regeln, dass sie auch Arztpraxen beauftragen können. Das werden wir zeitnah ausdrücklich regeln und auch Vergütungen für die Ärzte vorsehen, das ist der erste Schritt, jetzt richtig auseinanderzuhalten. Der erste Schritt ist, die Länder können, wie es einige ja auch schon begonnen haben, in ihren Konzepten Arztpraxen beauftragen. Etwa bei Personen mit Vorerkrankungen Impfungen vorzunehmen. Das sind dann ausgewählte Praxen, onkologische Praxen zum Beispiel in einigen Bundesländern für Krebspatienten, der nächste Schritt, und auch der wird absehbar notwendig werden angesichts der steigenden Mengen ist es dann beides möglich, die Arztpraxen insgesamt regelhaft in die Impfkampagne mit einzubeziehen, wir sehen mit den steigenden Mengen, die wir erwarten dürfen, wenn wir jetzt auch die ersten, hoffentlich bald ersten Lieferdaten aller Hersteller haben auch für den April, können wir dann gut und besser abschätzen, wann der richtige Moment ist. Zusätzlich zu den impf Zentren der Länder dann auch die Arztpraxen mit einzubeziehen. Wir sind dafür konzeptionell natürlich schon im Gespräch in der Vorbereitung, das braucht ja dann auch eine Verordnung. Ergänzung als Grundlage dazu im Gespräch mit den Ländern, mit den Ärzten, mit den Apotheken und den Großhändlern",de
seg_00504,train,DE,2021-02-26,experts,praising,"ls Bürgertest sowie in Tübingen Frau Doktor Federlein und das Team in Tübingen, das hier machen und wo ja gezeigt wird, gelebt wird, was Organisationskraft, Pragmatismus, Kreativität vor Ort eben dann für einen Unterschied auch machen können mit diesem Instrument der Schnelltest.",de
seg_00505,train,DE,2021-02-26,citizens,explaining/sharing responsibility,"Wichtig für beide Tests ist der Hinweis, sie geben Sicherheit, zusätzliche Sicherheit, aber keine hundertprozentige Sicherheit. Ein negativer Test bedeutet nicht, dass man dann nicht mehr vorsichtig sein muss und ein positiver Test ist nichts anderes als die Aufforderung, das Ergebnis noch einmal ärztlich zu überprüfen.",de
seg_00506,train,DE,2021-02-26,,credit claiming,"Wir haben dafür ein Verfahren aufgesetzt. Alles, was auch mich, was die, weil ich natürlich durch den Bundestag und durch die Kolleginnen und Kollegen auch viel dann direkt erhalten. Habe immer weitergeleitet an die Kolleginnen und Kollegen. Wir haben einen Beschaffungsstab eingerichtet, federführend durch unser Ministerium in der Bundesregierung und an unseren Betriebsführern, und es gab dann relativ bald ein sehr eingespieltes Verfahren wieder mit umzugehen ist.",de
seg_00507,train,DE,2021-02-26,experts,shifting responsibility,Zu dem Teil kann sich Herr Professor Wieler was sagen.,de
seg_00508,train,DE,2021-02-26,subnational level,blaming,"auch wenn ich die Zahlen heute morgen nehme, mein Eindruck, dass das vor allem auch was zu tun hat, sozusagen mit der Organisation, mit der Terminvergabe, bis das alles auch stärker angelaufen ist in vielen Bundesländern",de
seg_00509,train,DE,2021-02-26,citizens,blaming,"es mag den einen oder anderen geben, der das Angebot nicht annimmt, wo wir unbedingt dazu raten. Dieser Impfstoff ist sicher und wirksam, er schützt, man schützt sich und andere.",de
seg_00510,train,DE,2021-02-26,citizens,shifting responsibility,"also es gibt ausreichend Bürgerinnen und Bürger, da bin ich sehr sicher, die das Angebot auch in der Prio Gruppe 2 annehmen werden",de
seg_00511,train,DE,2021-02-26,subnational level,explaining/sharing responsibility,"Es muss jetzt nur, und das scheint mir im Moment eher das Thema zu sein, ankommen, das Angebot, und da sind wir auch im engen Austausch mit den Ländern,",de
seg_00512,train,DE,2021-02-26,experts,explaining/sharing responsibility,"die Zweitimpfung Astrazeneka ist empfohlen von der Ständigen Impfkommission zwischen 9 und 12 Wochen zu machen, es gibt Daten, ich glaube auch aus Schottland, aber auch aus anderen Bereichen, wo wir sehen, wo auch die STIKO ich gebeten habe, sich das noch mal anzuschauen, dass 12 Wochen zu einer höheren Wirksamkeit führt als 9.",de
seg_00513,test,DE,2021-02-26,subnational level,explaining/sharing responsibility,"Nicht wenige Länder bitten darum, und das werden wir auch möglich machen, dass wir ihnen ermöglichen, mit den Krankenkassen zu kooperieren.",de
